ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1410,simple,1446,Advanced Time Zone Age Reversing Line/Wrinkle CrÃ¨me Broad Spectrum SPF 15,1,0,visible,Estee Lauder,"Look younger in just 5 days. Help rewind the visible signs of aging. Tested and proven: Skin looks dramatically smoother, fresher, less lined-fast. Our revolutionary Tri-HA Cell Signaling Complexâ„¢ helps skin boost its natural production of line-plumping hyaluronic acid by 182% in just 3 days.* Actively helps skin boost its natural support structure to visibly-and dramatically-reduce the look of lines and wrinkles. Women say their skin looks younger, more beautiful. You will too.",,,taxable,,1,,,0,0,,,,,1,,95,211,Uncategorized,,,,,,,,,,,,0
1411,simple,1447,Advanced Time Zone Age Reversing Line/Wrinkle Eye CrÃ¨me,1,0,visible,Estee Lauder,"Help rewind the visible signs of aging around your eyes. This advanced eye creme is proven to help reverse the look of aging. Instantly, your eye area appears smoother and more radiant. Lines, wrinkles, crow's feet and crepiness all look reduced--and their future appearance is discouraged. Our revolutionary Tri-HA Cell Signaling Complex helps skin boost its natural support structure to dramatically reduce the look of lines and wrinkles.",,,taxable,,1,,,0,0,,,,,1,,95,133,Uncategorized,,,,,,,,,,,,0
1412,simple,1448,Advanced Time Zone Age Reversing Line/Wrinkle Hydrating Gel Oil Free,1,0,visible,Estee Lauder,"Look younger in just 5 days. Help rewind the visible signs of aging. Tested and proven: Skin looks dramatically smoother, fresher, less lined-fast. Our revolutionary Tri-HA Cell Signaling Complexâ„¢ helps skin boost its natural production of line-plumping hyaluronic acid by 182% in just 3 days.* Actively helps skin boost its natural support structure to visibly-and dramatically-reduce the look of lines and wrinkles. Women say their skin looks younger, more beautiful. You will too. With our revolutionary Tri-HA Cell Signaling Complexâ„¢, this lightweight gel helps skin look dramatically less lined, more radiant-fast.",,,taxable,,1,,,0,0,,,,,1,,184,41,Uncategorized,,,,,,,,,,,,0
1413,simple,1449,Advanced Time Zone Night Age Reversing Line/Wrinkle CrÃ¨me,1,0,visible,Estee Lauder,Help rewind the visible signs of aging at night. Look more beautiful every morning. This advanced night creme is proven to help reverse the look of aging. Delivers the intensive moisture your skin needs all night. Our revolutionary Tri-HA Cell Signaling Complexâ„¢ helps skin boost its natural production of line-plumping hyaluronic acid by 182% in just 3 days.* A nighttime amino acid complex helps optimize skin's natural replenishment of wrinkle-smoothing collagen.,,,taxable,,1,,,0,0,,,,,1,,193,74,Uncategorized,,,,,,,,,,,,0
1414,simple,1450,All Day Lipstick,1,0,visible,Estee Lauder,"Creamy, classic, long-wearing lipcolor. Smooth formula with satin finish gives lasting medium coverage that's comfortable to wear.",,,taxable,,1,,,0,0,,,,,1,,85,107,Uncategorized,,,,,,,,,,,,0
1415,simple,1451,Automatic Brow Pencil Duo,1,0,visible,Estee Lauder,"A sleek, modern compact topped with a fascinating golden sun that gleams brightly in your hand. This collectible compact opens to reveal Beautiful fragrance in long-lasting solid perfume. Wear your favorite perfume every day.",,,taxable,,1,,,0,0,,,,,1,,157,243,Uncategorized,,,,,,,,,,,,0
1416,simple,1452,Automatic Eye Pencil Duo,1,0,visible,Estee Lauder,"ersatile, double-ended eyelining tool with twist-up color on one side, a smudger on the other. Creamy formula creates a soft, blendable line, every time. Color tip is always perfectly shapedâ€”never needs sharpening. Flip the tool around and use the integrated smudger to create your perfect eye look. Comes with an initial color cartridge plus one refill. Additional refills available.",,,taxable,,1,,,0,0,,,,,1,,122,124,Uncategorized,,,,,,,,,,,,0
1417,simple,1453,Automatic Lip Pencil Duo,1,0,visible,Estee Lauder,"Versatile, double-ended lip-lining tool with twist-up color on one side, a lip brush on the other. Creamy formula creates a soft, blendable line every time. Color tip is always perfectly shapedâ€”never needs sharpening. Flip the tool around and use the integrated lip brush to apply your lipstick or gloss for brilliantly defined color and shine. Comes with an initial color cartridge plus one refill. Additional refills available.",,,taxable,,1,,,0,0,,,,,1,,196,167,Uncategorized,,,,,,,,,,,,0
1418,simple,1456,Sensuous Nude,1,0,visible,Estee Lauder,"Transform the ritual of bathing into an indulgent experience with the rich lathering, skin conditioning Body Cleansing Creme. Leaves skin soft and supple. Rinses off easily. Lightly scented with sultry Woods and Musks, delicate Muguet, Sicilian Bergamot and Baie Rose. To further enhance the experience, follow with the Sensuous Nude Body Veil moisturizer.",,,taxable,,1,,,0,0,,,,,1,,113,30,Uncategorized,,,,,,,,,,,,0
1419,simple,1457,Private Collection Jasmine White Moss,1,0,visible,Estee Lauder,"Radiant green and white floral freshness in a passionate yet elegant blend of modern and classic ingredients...the shared creation of both Aerin and EstÃ©e Lauder. The fragrance is an intensely lush green floral chypre scent, with an opulent white bouquet surrounded by delicate moss, rich woods and fifteen 100% pure natural fragrance Absolutes. Light-textured all-over moisturizing creme silkens and smooths your skin. Luxuriously perfumed with the Jasmine White Moss fragrance. A modern yet timeless jar in opal glass surrounds the Body Creme. The cap is topped with a golden plaque.",,,taxable,,1,,,0,0,,,,,1,,134,94,Uncategorized,,,,,,,,,,,,0
1420,simple,1458,Private Collection Tuberose Gardenia,1,0,visible,Estee Lauder,"Light-textured all-over moisturizing creme silkens and smooths your skin. Luxuriously perfumed with the Tuberose Gardenia fragrance. The modern yet timeless jar in opal glass surrounds the Body Creme. The cap is topped with a golden plaque. Private Collection Tuberose Gardenia Two magnificent white flowers captured in a luxurious, elegantly simple bouquet. This exquisite fragrance combines the rich essences of precious Tuberose and exotic Gardenia. It was originally created by Aerin Lauder for herself and her closest friends.",,,taxable,,1,,,0,0,,,,,1,,241,185,Uncategorized,,,,,,,,,,,,0
1421,simple,1459,Pure White Linen,1,0,visible,Estee Lauder,"A luxurious, yet lightweight lotion that absorbs instantly, leaves skin feeling moisturized, smooth, silky...and deliciously renewed with the fresh, luminous scent of Pure White Linen. Pure White Linen The fragrance to live in all year long. A surprise of red tulips and rosebloom. Snow-white flowers, sparkling raspberry. Pure White Linen steals you away to the perfect summer day. Like a stroll in a flowering garden, it lifts your mood and renews your spirit. A modern interpretation of the classic White Linen theme, Pure White Linen offers a feeling of fresh greens and just-opened florals.",,,taxable,,1,,,0,0,,,,,1,,84,129,Uncategorized,,,,,,,,,,,,0
1422,simple,1460,Bronze Goddess,1,0,visible,Estee Lauder,"Super-luxurious sunscreen for face with SPF 30 protection. Divine Seduction for your Skin Refreshing lotion goes on silky-smooth. Seduces skin with an instant heavenly radiance. Advanced Suncare Technology SPF 30 Delivers comprehensive, broad-spectrum UVA/UVB protection. Our best UVA defense. Light Fragrance Exotic beachy scent transports you to another world.",,,taxable,,1,,,0,0,,,,,1,,172,231,Uncategorized,,,,,,,,,,,,0
1423,simple,1461,Bronze Goddess Sun Indulgence Lotion for Face SPF 30,1,0,visible,Estee Lauder,"Super-luxurious sunscreen for face with SPF 30 protection. Divine Seduction for your Skin Refreshing lotion goes on silky-smooth. Seduces skin with an instant heavenly radiance. Advanced Suncare Technology SPF 30 Delivers comprehensive, broad-spectrum UVA/UVB protection. Our best UVA defense. Light Fragrance Exotic beachy scent transports you to another world.",,,taxable,,1,,,0,0,,,,,1,,65,52,Uncategorized,,,,,,,,,,,,0
1424,simple,1462,Clear Difference Advanced Oil-Control Hydrator,1,0,visible,Estee Lauder,"This lightweight lotion keeps skin perfectly hydrated, perfectly matte. The result? Skin clears. Feels softer, smoother. Looks fresh and healthy. This exclusive moisturizer improves the look and feel of oily skin in three ways: 1. Oil Control Mattes out shine instantly. Controls excess oil thanks to the gentle action of the Absorbexâ„¢ Complex, microscopic oil sponges, and advanced mattifying powders. 2. Breakouts Helps keep pores clear of oil and impurities, a main cause of breakouts, which helps discourage future blemishes. Soothes visible redness. 3. Balanced Hydration Delivers oil-free moisture to keep skin looking soft and healthy. Leaves skin looking clear, refreshed, naturally matte.",,,taxable,,1,,,0,0,,,,,1,,132,136,Uncategorized,,,,,,,,,,,,0
1425,simple,1463,Lauder for Men,1,0,visible,Estee Lauder,"This clean, very masculine scent transcends time and place. First introduced in 1985, this elegant, sophisticated fragrance is bursting with the freshness and clarity of crisp citrus and brisk herbs. Floral accents and a rich woody complex lend depth and warmth, while oakmoss, amber and musk surround you with a confident presence.",,,taxable,,1,,,0,0,,,,,1,,99,245,Uncategorized,,,,,,,,,,,,0
1426,simple,1464,Lauder Intuition for Men,1,0,visible,Estee Lauder,"The nature of man. This magnetic fragrance has a dynamic, masculine clarity blended with a modern sense of nature. It's ultra sensualâ€”clear, woodsy, more vibrant than a traditional cologne.",,,taxable,,1,,,0,0,,,,,1,,239,33,Uncategorized,,,,,,,,,,,,0
1427,simple,1465,Lauder Pleasures for Men,1,0,visible,Estee Lauder,"A clean, crisp fragrance that perfectly captures the best times in life. Feel the energy. Welcome the warmth, the absolute ease. This fresh, woodsy, refreshingly masculine scent blends citrus and herbs with rich spices and rare woods. All clarified with a unique Sky Air Accord. Capture the moment.",,,taxable,,1,,,0,0,,,,,1,,231,166,Uncategorized,,,,,,,,,,,,0
1428,simple,1466,CyberWhite Brilliant Cells Full Spectrum Brightening Cleanser,1,0,visible,Estee Lauder,"Ultra-gentle, skin-cushioning foam cleanser that thoroughly eliminates impurities from skin without disturbing its protective moisture barrier. Helps awaken skin's youthful glow. Skin looks incredibly clean, fresh and clear.",,,taxable,,1,,,0,0,,,,,1,,199,181,Uncategorized,,,,,,,,,,,,0
1429,simple,1467,CyberWhite Brilliant Cells Full Spectrum Brightening Moisture CrÃ¨me,1,0,visible,Estee Lauder,"Deep down hydration and extra comfort in a luscious, skin-nourishing creme. Helps rebuild skin's moisture barrier. Absorbs easily so skin feels smoother, supple, looks flawless and luminous.",,,taxable,,1,,,0,0,,,,,1,,125,73,Uncategorized,,,,,,,,,,,,0
1430,simple,1469,DayWear Advanced Multi-Protection Anti-Oxidant CrÃ¨me Broad Spectrum SPF 15,1,0,visible,Estee Lauder,"It's the most important thing you'll put on today. An advanced moisturizer to defend against signs of premature aging-and diminish their appearance. Now with the most effective anti-oxidant power ever.* DayWear helps defend skin with advanced broad-spectrum sunscreen. Visibly reduces the first signs of aging, like dullness and fine, dry lines. In fact, 96% of women said their skin felt smoother, fresher and healthier instantly.** Wear DayWear and feel confident in your beautiful skin.",,,taxable,,1,,,0,0,,,,,1,,165,108,Uncategorized,,,,,,,,,,,,0
1431,simple,1470,DayWear Advanced Multi-Protection Anti-Oxidant CrÃ¨me Oil Free Broad Spectrum SPF 25,1,0,visible,Estee Lauder,"It's the most important thing you'll put on today. An advanced, oil-free moisturizer to defend against signs of premature aging-and diminish their appearance. With the most effective anti-oxidant power ever.* DayWear helps defend skin with advanced broad-spectrum sunscreen. Visibly reduces the first signs of aging, like dullness and fine, dry lines. Wear DayWear and feel confident in your beautiful skin.",,,taxable,,1,,,0,0,,,,,1,,204,30,Uncategorized,,,,,,,,,,,,0
1432,simple,1471,DayWear Advanced Multi-Protection Anti-Oxidant Lotion Broad Spectrum SPF 15,1,0,visible,Estee Lauder,"It's the most important thing you'll put on today. An advanced moisturizer to defend against signs of premature aging-and diminish their appearance. Now with the most effective anti-oxidant power ever.* DayWear helps defend skin with advanced broad-spectrum sunscreen. Visibly reduces the first signs of aging, like dullness and fine, dry lines. In fact, 96% of women said their skin felt smoother, fresher and healthier instantly.**",,,taxable,,1,,,0,0,,,,,1,,125,160,Uncategorized,,,,,,,,,,,,0
1433,simple,1472,Double Wear Eye Pencil,1,0,visible,Estee Lauder,"Estee Lauder Double Wear Eye Pencil is a Eyeliner that retails for $20.00 and contains 0.04 oz. There are 1 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,135,233,Uncategorized,,,,,,,,,,,,0
1434,simple,1473,Double Wear Stay-in Place Eye Pencil Duo,1,0,visible,Estee Lauder,"0 eye-opening shades in one dual-ended pencil. Long-wearing eye pencil lines and defines with smooth, even color that looks fresh all day. Wears for 12 hours. Sets in seconds. Lightweight, creamy formula glides on effortlessly.",,,taxable,,1,,,0,0,,,,,1,,94,111,Uncategorized,,,,,,,,,,,,0
1435,simple,1474,Double Wear Stay-in-Place Eye Pencil,1,0,visible,Estee Lauder,"This 12-hour wear eye pencil sets in seconds, lining and defining eyes with smooth and even color that stays fresh-looking all day. Waterproof and lightweight, it glides on seamlessly, providing rich, stay-true color that does not bleed or feather. The double-ended eye pencil features a smudger on one end and color on the otherâ€”and it sharpens easily so you can apply foolproof color whenever you want it.",,,taxable,,1,,,0,0,,,,,1,,147,165,Uncategorized,,,,,,,,,,,,0
1436,simple,1475,Double Wear Stay-in-Place Eyeshadow Base,1,0,visible,Estee Lauder,Keeps your eyecolor in place with 15-hour staying power. Extends the wear of powder eyeshadow and keeps it smooth and crease-free. Suitable for all complexions.,,,taxable,,1,,,0,0,,,,,1,,59,77,Uncategorized,,,,,,,,,,,,0
1437,simple,1476,Double Wear Stay-in-Place Gel Eyeliner,1,0,visible,Estee Lauder,"Silky smooth color that lasts all day-up to 12 hours. Gel-based formula creates a precise line every time with a soft satin finish. For a smudged effect, blend before it sets.",,,taxable,,1,,,0,0,,,,,1,,204,59,Uncategorized,,,,,,,,,,,,0
1438,simple,1477,Double Wear Stay-in-Place Lip Duo,1,0,visible,Estee Lauder,"Double up on color that outstays and outshines your day. Luscious, Long-Wear Wears up to 12 hours-lasts comfortably through meals, drinks, busy days. Luscious shades won't kiss off, rub off or fade out. Your lips will love it. Dual-Ended, Twice as Nice One side saturates your lips with stay-on, stay-true color. The other side slicks on shine in one of three fabulous finishes: prism topcoat for super shine with a sheer, opalescent effect. pearl shimmer topcoat for intense shine with subtle pearl highlights. clear gloss topcoat for classic, intense shine. Enjoy the stay. Love the shine.",,,taxable,,1,,,0,0,,,,,1,,124,200,Uncategorized,,,,,,,,,,,,0
1439,simple,1478,Double Wear Stay-in-Place Lip Pencil,1,0,visible,Estee Lauder,"Glides on effortlessly for precise definition with 12-hour staying power. Lightweight, creamy color helps extend the wear of lipstick without feathering or bleeding. Flip the pencil around and use the integrated lip brush to apply your lipstick or gloss for brilliantly defined color and shine.",,,taxable,,1,,,0,0,,,,,1,,197,43,Uncategorized,,,,,,,,,,,,0
1440,simple,1479,Double Wear Stay-in-Place Lipstick,1,0,visible,Estee Lauder,"With 12-hour staying power, the color you love is here to stay. All-day silky. All-day comfortable. All-day gorgeous. Rich, stay-in-place color is creamy and smooth, with a satin shine. Apply once and don't think twice about it. Removes easily with Take It Away makeup remover.",,,taxable,,1,,,0,0,,,,,1,,130,91,Uncategorized,,,,,,,,,,,,0
1441,simple,1480,Double Wear Zero-Smudge,1,0,visible,Estee Lauder,"5-hour staying power. Lashes that last. Zero smudge. Extreme wear. Extraordinary length. Unstoppable power-now the smudge-free lash look you see in the morning is the look you keep all day. THE LOOK Long, smudge-free lashes, expertly separated. THE BRUSH Lash-Xtenderâ„¢* Brush elongates, separates and surrounds each lash in glossy, intensified color. THE BRISTLES Micro-fiber bristles go deep into lash bed to comb and detangle lashes for super separation from root to tip. Lashes channel through the brush's saturated core for a rich coating of pigment. THE FORMULA Smudge-Shieldâ„¢* formula with innovative polymers locks in the mascara to keep it on lashes and off you. Resists high temperatures, high humidity and perspiration. THE WEAR Lasts 15-hours-without smudging, flaking or wearing away. Warm water and cleanser unlocks the formula and removes every last trace. (Eye makeup remover works too.)",,,taxable,,1,,,0,0,,,,,1,,55,143,Uncategorized,,,,,,,,,,,,0
1442,simple,1481,Double Wear Zero-Smudge Liquid Eyeliner,1,0,visible,Estee Lauder,"For an ultra defined line and 15-hour staying power. With this unstoppable liquid eyeliner, the smudge-free look you see in the morning is the look you keep all day. Superfine felt tip applicator gives you a precision line every time. Waterproof formula glides on, stays on, won't budge. Removes easily with Gentle Eye Makeup Remover or any oil-based eye makeup remover.",,,taxable,,1,,,0,0,,,,,1,,179,120,Uncategorized,,,,,,,,,,,,0
1443,simple,1482,Beautiful Love,1,0,visible,Estee Lauder,"The fragrance that celebrates the joy of romantic love. Lush Magnolia Blossom, rich White Jasmine, Mango Mist, Heliotrope and Vetiver release an emotional rush like the feeling of new love.",,,taxable,,1,,,0,0,,,,,1,,174,156,Uncategorized,,,,,,,,,,,,0
1444,simple,1483,Beautiful Sheer,1,0,visible,Estee Lauder,"A sheer blush of flowers. Beautiful Sheer is lighthearted, radiant, romantic. Deliciously blending bright floral notes and a sheer woody accord, this inspired scent feels light, airy and modern.",,,taxable,,1,,,0,0,,,,,1,,243,214,Uncategorized,,,,,,,,,,,,0
1445,simple,1484,Pleasures Bloom,1,0,visible,Estee Lauder,"Enjoy life's simple pleasures. Fresh Violet Flower and vibrant Pink Peony sparkle in a field of colorful petals and luscious fruits. Breathe in a refreshing burst of sparkling, mouth-watering Pink Grapefruit and ripe, luscious Raspberry, all with an uplifting yet modern feel. Revel in the sumptuous harmony of elegant Rose and intoxicating Jasmine. Spicy Green Lily and juicy Lychee add a crisp vibrancy to a playfully feminine heart. A touch of Patchouli brings warm femininity while creamy Vanilla, and soft Musk create a sensation of enveloping comfort and lingering bliss.",,,taxable,,1,,,0,0,,,,,1,,250,106,Uncategorized,,,,,,,,,,,,0
1446,simple,1485,Pleasures Delight,1,0,visible,Estee Lauder,"Life is sweet. Treat yourself to a playful side of pleasures that's simply irresistible. This floral confection blends notes of juicy Pomegranate, whipped Strawberry Meringue and tempting Caramel with a sprinkling of Sugared Rose Petals, dewy Freesia, White Peony and Fresh Greens.",,,taxable,,1,,,0,0,,,,,1,,157,160,Uncategorized,,,,,,,,,,,,0
1447,simple,1486,Pleasures Exotic,1,0,visible,Estee Lauder,"So delectable. Let this tropical delight tempt you with its sparkling blend of exotic fruits and flowers shimmering in the air around you. It's a seductive fusion of Mango Passion Fruit Cocktail, juicy Citrus Fruits and watery Lychee combined with Island Bamboo Flowers, Orangeblossom and dewy Bougainvillea Vine.",,,taxable,,1,,,0,0,,,,,1,,159,92,Uncategorized,,,,,,,,,,,,0
1448,simple,1487,Pleasures Intense,1,0,visible,Estee Lauder,"An intensely feminine celebration of nature, with a sensual, seductive side. Retaining the radiant clarity of the original, this exciting scent is a deeper, richer sister to classic EstÃ©e Lauder pleasures. Embrace the velvety, voluptuous bouquet.",,,taxable,,1,,,0,0,,,,,1,,146,108,Uncategorized,,,,,,,,,,,,0
1449,simple,1488,Private Collection Amber Ylang Ylang,1,0,visible,Estee Lauder,"The richness of Amber and Ylang Ylang combined with the luxurious depth of Sandalwood and Vanilla. The second fragrance in Aerin Lauder's Private Collection. Warm and inviting. Luminous and intimate. The Eau de Parfum Spray cap is a work of art with a hammered gold texture, inspired by a necklace Aerin Lauder inherited from her grandmother, EstÃ©e Lauder.",,,taxable,,1,,,0,0,,,,,1,,51,167,Uncategorized,,,,,,,,,,,,0
1450,simple,1489,Pure White Linen Light Breeze,1,0,visible,Estee Lauder,"Vibrant and fresh. Wet Citrus notes of luscious Bergamot, Orange Zest and White Grapefruit combine with Darjeeling Tea, colorful florals and sheer woods. Let it linger in your senses for hours.",,,taxable,,1,,,0,0,,,,,1,,69,37,Uncategorized,,,,,,,,,,,,0
1451,simple,1490,Sensuous,1,0,visible,Estee Lauder,"A modern new definition of sensuality. Confident and elegant. A rich core of Molten Woods and Amber, surrounded by atmospheric florals, warmed by a hint of Pepper and a touch of Honey. EstÃ©e Lauder Sensuous. Every woman wears it her way.",,,taxable,,1,,,0,0,,,,,1,,122,101,Uncategorized,,,,,,,,,,,,0
1452,simple,1491,Sensuous Noir,1,0,visible,Estee Lauder,"Sensuous after dark. The ultimate in sensuality. Feminine. Intensely rich. Mysteriously seductive. A deep heart of Molten Woods, Creme Noir and Patchouli, surrounded by rich florals including Spiced Lily, Purple Rose and other night-blooming florals. Like the soft seductive curves of a feminine silhouette, EstÃ©e Lauder Sensuous Noir embodies the warm, fluid sensuality of the woman who wears it.",,,taxable,,1,,,0,0,,,,,1,,81,77,Uncategorized,,,,,,,,,,,,0
1453,simple,1492,Wood Mystique,1,0,visible,Estee Lauder,"Enter a world of opulence and richness beyond compare. A magnificent blend of precious agar wood, an ultra-smooth cedarwood SFE accord (ours exclusively), a fusion of natural Rose extracts warmed by Essences of Patchouli and more. Elegant, mysterious, lavish.",,,taxable,,1,,,0,0,,,,,1,,139,187,Uncategorized,,,,,,,,,,,,0
1454,simple,1493,"Estee lauder Signature 5-Tone Shimmer Powder for Eyes, Cheeks, Face",1,0,visible,Estee Lauder,"Versatile, multi-shimmer, multi-tone powder instantly creates a sweep of overall radiance. Blend shades together for sheer luminosity. Or use them individually for more intense color application. Silky soft and smooth, it blends effortlessly for a naturally radiant finish.",,,taxable,,1,,,0,0,,,,,1,,160,247,Uncategorized,,,,,,,,,,,,0
1455,simple,1494,Estee Lauder Signature Hydra Lustre Lipstick,1,0,visible,Estee Lauder,"Color so creamy, it seduces every curve of your lips. Love Your Lips You know this is an extraordinary lipstick from the moment it touches your lips. Full-coverage color has true character and depth. Finish is lustrous for a smooth, sophisticated shine. Rich, hydrating formula feels light and comfortable. Hours of moisture. Hours of wear.",,,taxable,,1,,,0,0,,,,,1,,123,225,Uncategorized,,,,,,,,,,,,0
1456,simple,1495,Blending Shadow 25,1,0,visible,Estee Lauder,"Blend like a pro. Long, tapered brush expertly blends and softens shadow from outside to inside corner. Gives you a seamless, polished look.",,,taxable,,1,,,0,0,,,,,1,,129,127,Uncategorized,,,,,,,,,,,,0
1457,simple,1496,Contour Shadow 30,1,0,visible,Estee Lauder,Angled brush sweeps on powder eyeshadow for all-over base application plus definition on the outer lid and crease.,,,taxable,,1,,,0,0,,,,,1,,188,99,Uncategorized,,,,,,,,,,,,0
1458,simple,1497,Eyeliner/Brow 20,1,0,visible,Estee Lauder,Line and define with precision. Angled tip makes applying brow powder and liquid or gel eyeliner a breeze. See an even line every time.,,,taxable,,1,,,0,0,,,,,1,,161,231,Uncategorized,,,,,,,,,,,,0
1459,simple,1498,Blush 15,1,0,visible,Estee Lauder,"Provides precise color application for cheeks. Full, round shape is expertly designed to deposit color smoothly and evenly on smaller areas of the face. Apply color to cheekbones, sweeping the brush from the middle of the ear towards the tip of the nose. Lightly swirl any remaining blush on the apples of your cheeks.",,,taxable,,1,,,0,0,,,,,1,,201,250,Uncategorized,,,,,,,,,,,,0
1460,simple,1499,Concealer 5,1,0,visible,Estee Lauder,"Small, tapered brush designed to precisely apply and easily blend concealer. Expertly covers undereye circles and other flaws. Use brush tip to pat concealer into desired area until it melts into skin. For best results, apply concealer over foundation. Make sure to blend edges for a seamless look.",,,taxable,,1,,,0,0,,,,,1,,193,121,Uncategorized,,,,,,,,,,,,0
1461,simple,1500,Foundation 1,1,0,visible,Estee Lauder,"The ultimate foundation brush for a flawless finish every time. Provides smooth, even application. Special design makes blending easy and gives you a natural, seamless look. Perfect for use with liquid or cream foundation. To apply liquid foundation: Pour a small amount onto the back of your hand. Sweep brush across foundation and apply to face with downward strokes until the look is even and seamless.",,,taxable,,1,,,0,0,,,,,1,,135,190,Uncategorized,,,,,,,,,,,,0
1462,simple,1501,Powder 10,1,0,visible,Estee Lauder,"<img class=""alignnone size-medium wp-image-1571"" src=""http://localhost/wp-content/uploads/2020/10/powder-300x290.jpg"" alt="""" width=""300"" height=""290"" />For all-over face application and blending. Special shape lightly sweeps over contours and angles for a sheer, flawless finish. Perfect for any loose, pressed, shimmer or bronzer powder. Apply powder in a downward sweeping motion and blend.",,,taxable,,1,,,0,0,,,,,1,,68,112,Uncategorized,,,,,,,,,,,,0
1463,simple,1502,Powder Foundation 3,1,0,visible,Estee Lauder,"Buff to perfection. Essential for any powder foundation, this brush is engineered to provide fuller coverage and a more polished look than the Powder Brush. Ideal for use with Double Wear Mineral Rich Loose Powder Makeup SPF12 and Double Wear Powder Makeup.",,,taxable,,1,,,0,0,,,,,1,,183,65,Uncategorized,,,,,,,,,,,,0
1464,simple,1503,Gentle Eye Makeup Remover,1,0,visible,Estee Lauder,"This gentle, lightweight formula works quickly and gently to remove powder eyeshadow and other eye makeup. Sweeps away without leaving any oily residueâ€”so you can reapply eye makeup immediately after use. Oil-free formula won't damage delicate skin.",,,taxable,,1,,,0,0,,,,,1,,224,64,Uncategorized,,,,,,,,,,,,0
1465,simple,1504,Hydrationist Maximum Moisture CrÃ¨me,1,0,visible,Estee Lauder,"Now, feel the instant rush of moisture...and resist the look of aging. It's a fact: moisture is one of skin's key defenses against signs of aging that appear too soon. That's why everything about Hydrationist works to keep your skin looking younger. Clinical testing proved that 100% of women who used it experienced a dramatic moisture boost, instantly and throughout the day. Over time, skin's moisture barrier is strengthened by 50%* with our exclusive Sustainable Moisture Complexâ„¢-so with continued use you'll see younger and healthier-looking skin, year after year.",,,taxable,,1,,,0,0,,,,,1,,107,93,Uncategorized,,,,,,,,,,,,0
1466,simple,1505,Idealist Cooling Eye Illuminator,1,0,visible,Estee Lauder,"Now see brighter, more rested-looking eyes instantly. With every cool touch of this first-ever, specially contoured ceramic-tip applicator, help reduce the look of: dark circles puffiness shadows fine lines Instantly, eyes look brighter and refreshed. In just 2 weeks, 90% of women saw a reduction in the look of dark circles and puffiness. Use it every day and your entire eye area looks more than a shade lighter. The highly concentrated Dark Circle Correcting Complex targets the underlying causes of darkness and puffiness for dramatic brightening and de-puffing. Triple-Optic Technology instantly makes dark circles appear lighter. Proven gentle and effective for all ethnicities, all skintones. Comes in 2 shades.",,,taxable,,1,,,0,0,,,,,1,,87,167,Uncategorized,,,,,,,,,,,,0
1467,simple,1508,Idealist Pore Minimizing Skin Refresher,1,0,visible,Estee Lauder,"This fast-acting serum delivers our most dramatic skin resurfacing benefits-more efficiently than ever before. With Idealist, your skin looks and feels like your ideal skin: Virtually poreless. Pores appear 1/3 smaller-instantly. See a 69% reduction in the look of pores in just 4 weeks. Unbelievably soft and smooth. Repairs the look of uneven skin texture, flakiness and roughness. Smooth it on and instantly enjoy that soft, seamless, silky feeling you love. Incredibly clear and even-toned. See more clarity and luminosity. Gives skin an overall more even tone.",,,taxable,,1,,,0,0,,,,,1,,247,191,Uncategorized,,,,,,,,,,,,0
1468,simple,1509,Illuminating Perfecting Primer,1,0,visible,Estee Lauder,"Prime for perfection. Discover the power of a primer with this targeted formula that adds instant brightness and radiance so makeup looks smooth, fresh, flawless. Soft-reflection optics minimize the look of pores and flaws to create an even, supple canvas. Special hydrators and skin-soothing Vitamin E, Rice Bran Extract and Shea Butter nourish and perfect. Ideal for Normal/Combination and Dry Skin.",,,taxable,,1,,,0,0,,,,,1,,66,77,Uncategorized,,,,,,,,,,,,0
1469,simple,1510,Lash Primer Plus,1,0,visible,Estee Lauder,"Maximizes your lash look: Doubles lash volume. Curls and sets lashes. Boosts the special effects of mascara and extends its wear. Acts like a magnet to attract and hold mascara, so less is needed. Stays in place, providing the perfect beginning for magnificent lashes. Conditions to help prevent breakage. For best results, apply one coat of Lash Primer Plus, then immediately apply your mascara while the primer is still wet.",,,taxable,,1,,,0,0,,,,,1,,174,33,Uncategorized,,,,,,,,,,,,0
1470,simple,1511,Lip Brush,1,0,visible,Estee Lauder,"Your lips will love the ease and smooth precision of this essential brush. Comes with a golden cap. Use with either lipstick or lip gloss. Line, define and let your lips shine. Gently dab brush over lipstick (or gloss) and apply by starting at center and working out toward lipline.",,,taxable,,1,,,0,0,,,,,1,,129,193,Uncategorized,,,,,,,,,,,,0
1471,simple,1512,Lip conditioner,1,0,visible,Estee Lauder,"A soothing moisture treat for your lips. Lip-Caring Formula Hydrates, smooths, comforts lips Vitamins C and E Shea Butter and other naturally derived moisturizers",,,taxable,,1,,,0,0,,,,,1,,60,180,Uncategorized,,,,,,,,,,,,0
